GM,Hour
JULIBZ,200
AUGIBZ,200
SEPIBZ,200
OCTIBZ,200
NOVIBZ,100
DECIBZ,100
JANICI,1200
FEBICI,1200
MARICI,1200
APRICI,1200
MAYICI,1200
JUNICI,1200
JULICI,1200
AUGICI,1200
SEPICI,1200
OCTICI,1200
NOVICI,1200
DECICI,1200
JANICN,900
FEBICN,900
MARICN,900
APRICN,900
MAYICN,900
JUNICN,900
JULICN,900
AUGICN,900
SEPICN,900
OCTICN,900
NOVICN,900
DECICN,900
JANICT,-600
FEBICT,-600
MARICT,-500
APRICT,-500
MAYICT,-500
JUNICT,-500
JULICT,-500
AUGICT,-500
SEPICT,-500
OCTICT,-500
NOVICT,-600
DECICT,-600
JANIDA,-700
FEBIDA,-700
MARIDA,-600
APRIDA,-600
MAYIDA,-600
JUNIDA,-600
JULIDA,-600
AUGIDA,-600
SEPIDA,-600
OCTIDA,-600
NOVIDA,-700
DECIDA,-700
JANIDO,-300
FEBIDO,-300
MARIDO,-300
APRIDO,-300
MAYIDO,-300
JUNIDO,-300
JULIDO,-300
AUGIDO,-300
SEPIDO,-300
OCTIDO,-300
NOVIDO,-300
DECIDO,-300
JANIDR,530
FEBIDR,530
MARIDR,530
APRIDR,530
MAYIDR,530
JUNIDR,530
JULIDR,530
AUGIDR,530
SEPIDR,530
OCTIDR,530
NOVIDR,530
DECIDR,530
JANIEG,100
FEBIEG,100
MARIEG,100
APRIEG,200
MAYIEG,200
JUNIEG,200
JULIEG,200
AUGIEG,200
SEPIEG,200
OCTIEG,200
NOVIEG,100
DECIEG,100
JANIEV,200
FEBIEV,200
MARIEV,200
APRIEV,200
MAYIEV,300
JUNIEV,300
JULIEV,300
AUGIEV,300
SEPIEV,300
OCTIEV,300
NOVIEV,200
DECIEV,200
JANIFJ,0
FEBIFJ,0
MARIFJ,0
APRIFJ,0
MAYIFJ,0
JUNIFJ,0
JULIFJ,0
AUGIFJ,0
SEPIFJ,0
OCTIFJ,0
NOVIFJ,0
DECIFJ,0
JANIFN,330
FEBIFN,330
MARIFN,330
APRIFN,330
MAYIFN,430
JUNIFN,430
JULIFN,430
AUGIFN,430
SEPIFN,430
OCTIFN,330
NOVIFN,330
DECIFN,330
JANIFO,200
FEBIFO,200
MARIFO,200
APRIFO,300
MAYIFO,300
JUNIFO,300
JULIFO,300
AUGIFO,300
SEPIFO,300
OCTIFO,300
NOVIFO,200
DECIFO,200
JANIFP,-700
FEBIFP,-700
MARIFP,-700
APRIFP,-700
MAYIFP,-700
JUNIFP,-700
JULIFP,-700
AUGIFP,-700
SEPIFP,-700
OCTIFP,-700
NOVIFP,-700
DECIFP,-700
JANIGA,-500
FEBIGA,-500
MARIGA,-500
APRIGA,-500
MAYIGA,-400
JUNIGA,-400
JULIGA,-400
AUGIGA,-400
SEPIGA,-400
OCTIGA,-400
NOVIGA,-400
DECIGA,-500
JANIGD,200
FEBIGD,200
MARIGD,200
APRIGD,300
MAYIGD,300
JUNIGD,300
JULIGD,300
AUGIGD,300
SEPIGD,300
OCTIGD,300
NOVIGD,200
DECIGD,200
JANIGG,-800
FEBIGG,-800
MARIGG,-800
APRIGG,-800
MAYIGG,-800
JUNIGG,-800
JULIGG,-800
AUGIGG,-800
SEPIGG,-800
OCTIGG,-800
NOVIGG,-800
DECIGG,-800
JANIGM,-700
FEBIGM,-700
MARIGM,-700
APRIGM,-700
MAYIGM,-700
JUNIGM,-700
JULIGM,-700
AUGIGM,-700
SEPIGM,-700
OCTIGM,-700
NOVIGM,-700
DECIGM,-700
JANIGR,-300
FEBIGR,-300
MARIGR,-300
APRIGR,-300
MAYIGR,-300
JUNIGR,-300
JULIGR,-300
AUGIGR,-300
SEPIGR,-300
OCTIGR,-300
NOVIGR,-300
DECIGR,-300
JANIGT,300
FEBIGT,300
MARIGT,300
APRIGT,300
MAYIGT,300
JUNIGT,300
JULIGT,300
AUGIGT,300
SEPIGT,300
OCTIGT,300
NOVIGT,300
DECIGT,300
JANIGU,-200
FEBIGU,-300
MARIGU,-300
APRIGU,-300
MAYIGU,-300
JUNIGU,-300
JULIGU,-300
AUGIGU,-300
SEPIGU,-300
OCTIGU,-300
NOVIGU,-200
DECIGU,-200
JANIIL,430
FEBIIL,430
MARIIL,430
APRIIL,430
MAYIIL,430
JUNIIL,430
JULIIL,430
AUGIIL,430
SEPIIL,430
OCTIIL,430
NOVIIL,430
DECIIL,430
JANIIS,1000
FEBIIS,1000
MARIIS,1000
APRIIS,1000
MAYIIS,1000
JUNIIS,1000
JULIIS,1000
AUGIIS,1000
SEPIIS,1000
OCTIIS,1000
NOVIIS,1000
DECIIS,1000
JANIJK,400
FEBIJK,400
MARIJK,400
APRIJK,400
MAYIJK,400
JUNIJK,400
JULIJK,400
AUGIJK,400
SEPIJK,400
OCTIJK,400
NOVIJK,400
DECIJK,400
JANIKA,330
FEBIKA,330
MARIKA,330
APRIKA,430
MAYIKA,430
JUNIKA,430
JULIKA,430
AUGIKA,430
SEPIKA,430
OCTIKA,330
NOVIKA,330
DECIKA,330
JANIKE,-300
FEBIKE,-300
MARIKE,-300
APRIKE,-300
MAYIKE,-200
JUNIKE,-200
JULIKE,-200
AUGIKE,-200
SEPIKE,-200
OCTIKE,-200
NOVIKE,-300
DECIKE,-300
JANIKI,900
FEBIKI,900
MARIKI,900
APRIKI,900
MAYIKI,900
JUNIKI,900
JULIKI,900
AUGIKI,900
SEPIKI,900
OCTIKI,900
NOVIKI,900
DECIKI,900
JANIKO,-800
FEBIKO,-800
MARIKO,-800
APRIKO,-800
MAYIKO,-800
JUNIKO,-800
JULIKO,-800
AUGIKO,-800
SEPIKO,-800
OCTIKO,-800
NOVIKO,-800
DECIKO,-800
JANIKS,900
FEBIKS,900
MARIKS,900
APRIKS,900
MAYIKS,900
JUNIKS,900
JULIKS,900
AUGIKS,900
SEPIKS,900
OCTIKS,900
NOVIKS,900
DECIKS,900
JANIKT,800
FEBIKT,800
MARIKT,800
APRIKT,800
MAYIKT,800
JUNIKT,800
JULIKT,800
AUGIKT,800
SEPIKT,800
OCTIKT,800
NOVIKT,800
DECIKT,800
JANILD,100
FEBILD,100
MARILD,100
APRILD,100
MAYILD,200
JUNILD,200
JULILD,200
AUGILD,200
SEPILD,200
OCTILD,200
NOVILD,100
DECILD,100
JANILF,-600
FEBILF,-600
MARILF,-600
APRILF,-600
MAYILF,-600
JUNILF,-600
JULILF,-500
AUGILF,-500
SEPILF,-500
OCTILF,-500
NOVILF,-600
DECILF,-600
JANILG,-500
FEBILG,-500
MARILG,-500
APRILG,-500
MAYILG,-400
JUNILG,-400
JULILG,-400
AUGILG,-400
SEPILG,-400
OCTILG,-400
NOVILG,-500
DECILG,-500
JANILI,-800
FEBILI,-800
MARILI,-800
APRILI,-800
MAYILI,-800
JUNILI,-800
JULILI,-800
AUGILI,-800
SEPILI,-800
OCTILI,-800
NOVILI,-800
DECILI,-800
JANILM,-500
FEBILM,-500
MARILM,-400
APRILM,-400
MAYILM,-400
JUNILM,-400
JULILM,-400
AUGILM,-400
SEPILM,-400
OCTILM,-400
NOVILM,-500
DECILM,-500
JANILN,-500
FEBILN,-500
MARILN,-500
APRILN,-500
MAYILN,-500
JUNILN,-500
JULILN,-500
AUGILN,-500
SEPILN,-500
OCTILN,-500
NOVILN,-500
DECILN,-500
JANILO,800
FEBILO,800
MARILO,800
APRILO,800
MAYILO,800
JUNILO,800
JULILO,800
AUGILO,800
SEPILO,800
OCTILO,800
NOVILO,800
DECILO,800
JANILP,1100
FEBILP,1100
MARILP,1100
APRILP,1100
MAYILP,1100
JUNILP,1100
JULILP,1100
AUGILP,1100
SEPILP,1100
OCTILP,1100
NOVILP,1100
DECILP,1100
JANILR,100
FEBILR,100
MARILR,100
APRILR,100
MAYILR,100
JUNILR,100
JULILR,100
AUGILR,100
SEPILR,100
OCTILR,100
NOVILR,100
DECILR,100
JANILU,300
FEBILU,300
MARILU,300
APRILU,300
MAYILU,300
JUNILU,300
JULILU,300
AUGILU,300
SEPILU,300
OCTILU,300
NOVILU,300
DECILU,300
JANILY,0
FEBILY,0
MARILY,0
APRILY,0
MAYILY,100
JUNILY,100
JULILY,100
AUGILY,100
SEPILY,100
OCTILY,100
NOVILY,0
DECILY,0
JANILZ,100
FEBILZ,100
MARILZ,100
APRILZ,200
MAYILZ,200
JUNILZ,200
JULILZ,200
AUGILZ,200
SEPILZ,200
OCTILZ,200
NOVILZ,100
DECILZ,100
JANIMF,530
FEBIMF,530
MARIMF,530
APRIMF,530
MAYIMF,530
JUNIMF,530
JULIMF,530
AUGIMF,530
SEPIMF,530
OCTIMF,530
NOVIMF,530
DECIMF,530
JANIMK,545
FEBIMK,545
MARIMK,545
APRIMK,545
MAYIMK,545
JUNIMK,545
JULIMK,545
AUGIMK,545
SEPIMK,545
OCTIMK,545
NOVIMK,545
DECIMK,545
JANIMP,-300
FEBIMP,-300
MARIMP,-300
APRIMP,-300
MAYIMP,-300
JUNIMP,-300
JULIMP,-300
AUGIMP,-300
SEPIMP,-300
OCTIMP,-300
NOVIMP,-300
DECIMP,-300
JANIMT,-600
FEBIMT,-600
MARIMT,-500
APRIMT,-500
MAYIMT,-500
JUNIMT,-500
JULIMT,-500
AUGIMT,-500
SEPIMT,-500
OCTIMT,-500
NOVIMT,-600
DECIMT,-600
JANINA,300
FEBINA,300
MARINA,300
APRINA,300
MAYINA,300
JUNINA,300
JULINA,300
AUGINA,300
SEPINA,300
OCTINA,300
NOVINA,300
DECINA,300
JANINB,-600
FEBINB,-600
MARINB,-600
APRINB,-600
MAYINB,-600
JUNINB,-600
JULINB,-600
AUGINB,-600
SEPINB,-600
OCTINB,-600
NOVINB,-600
DECINB,-600
JANINC,800
FEBINC,800
MARINC,800
APRINC,800
MAYINC,800
JUNINC,800
JULINC,800
AUGINC,800
SEPINC,800
OCTINC,800
NOVINC,800
DECINC,800
JANIND,-500
FEBIND,-500
MARIND,-400
APRIND,-400
MAYIND,-400
JUNIND,-400
JULIND,-400
AUGIND,-400
SEPIND,-400
OCTIND,-400
NOVIND,-500
DECIND,-500
JANING,-300
FEBING,-300
MARING,-300
APRING,-300
MAYING,-300
JUNING,-300
JULING,-300
AUGING,-300
SEPING,-300
OCTING,-300
NOVING,-300
DECING,-300
JANINH,200
FEBINH,200
MARINH,200
APRINH,200
MAYINH,200
JUNINH,200
JULINH,200
AUGINH,200
SEPINH,200
OCTINH,200
NOVINH,200
DECINH,200
JANINI,200
FEBINI,200
MARINI,100
APRINI,200
MAYINI,200
JUNINI,200
JULINI,200
AUGINI,200
SEPINI,200
OCTINI,200
NOVINI,200
DECINI,200
JANINL,-600
FEBINL,-600
MARINL,-500
APRINL,-500
MAYINL,-500
JUNINL,-500
JULINL,-500
AUGINL,-500
SEPINL,-500
OCTINL,-500
NOVINL,-600
DECINL,-600
JANINN,100
FEBINN,100
MARINN,100
APRINN,200
MAYINN,200
JUNINN,200
JULINN,200
AUGINN,200
SEPINN,200
OCTINN,200
NOVINN,100
DECINN,100
MAYINP,200
JUNINP,200
JULINP,200
AUGINP,200
SEPINP,200
OCTINP,200
NOVINP,100
MAYINT,-400
JUNINT,-400
SEPINT,-400
NOVINT,-500
DECINT,-500
JANINU,1200
FEBINU,1200
MARINU,1200
APRINU,1200
MAYINU,1200
JUNINU,1200
JULINU,1200
AUGINU,1200
SEPINU,1200
OCTINU,1200
NOVINU,1200
DECINU,1200
JANINV,0
FEBINV,0
MARINV,0
APRINV,0
MAYINV,100
JUNINV,100
JULINV,100
AUGINV,100
SEPINV,100
OCTINV,100
NOVINV,0
DECINV,0
JANINZ,100
FEBINZ,100
MARINZ,100
APRINZ,100
MAYINZ,100
JUNINZ,100
JULINZ,100
AUGINZ,100
SEPINZ,100
OCTINZ,100
NOVINZ,100
DECINZ,100
JANIOA,300
FEBIOA,300
MARIOA,300
APRIOA,300
MAYIOA,300
JUNIOA,300
JULIOA,300
AUGIOA,300
SEPIOA,300
OCTIOA,300
NOVIOA,300
DECIOA,300
JANIOM,0
FEBIOM,0
MARIOM,0
APRIOM,100
MAYIOM,100
JUNIOM,100
JULIOM,100
AUGIOM,100
SEPIOM,100
OCTIOM,100
NOVIOM,0
DECIOM,0
JANION,100
FEBION,100
MARION,100
APRION,100
MAYION,100
JUNION,100
JULION,100
AUGION,100
SEPION,100
OCTION,100
NOVION,100
DECION,100
JANIOQ,-300
FEBIOQ,-300
MARIOQ,-300
APRIOQ,-300
MAYIOQ,-200
JUNIOQ,-200
JULIOQ,-200
AUGIOQ,-200
SEPIOQ,-200
OCTIOQ,-200
NOVIOQ,-300
DECIOQ,-300
JANIOS,-300
FEBIOS,-300
MARIOS,-300
APRIOS,-300
MAYIOS,-300
JUNIOS,-300
JULIOS,-300
AUGIOS,-300
SEPIOS,-300
OCTIOS,-300
NOVIOS,-300
DECIOS,-300
JANIOT,-300
FEBIOT,-300
MARIOT,-300
APRIOT,-300
MAYIOT,-200
JUNIOT,-200
JULIOT,-200
AUGIOT,-200
SEPIOT,-200
OCTIOT,-200
NOVIOT,-300
DECIOT,-300
JANIPA,1100
FEBIPA,1100
MARIPA,1100
APRIPA,1100
MAYIPA,1100
JUNIPA,1100
JULIPA,1100
AUGIPA,1100
SEPIPA,1100
OCTIPA,1100
NOVIPA,1100
DECIPA,1100
JANIPC,-500
FEBIPC,-500
MARIPC,-500
APRIPC,-500
MAYIPC,-500
JUNIPC,-500
JULIPC,-500
AUGIPC,-500
SEPIPC,-500
OCTIPC,-500
NOVIPC,-500
DECIPC,-500
JANIPH,800
FEBIPH,800
MARIPH,800
APRIPH,800
MAYIPH,800
JUNIPH,800
JULIPH,800
AUGIPH,800
SEPIPH,800
OCTIPH,800
NOVIPH,800
DECIPH,800
JANIPI,-500
FEBIPI,-500
MARIPI,-500
APRIPI,-500
MAYIPI,-500
JUNIPI,-500
JULIPI,-500
AUGIPI,-500
SEPIPI,-500
OCTIPI,-500
NOVIPI,-500
DECIPI,-500
JANIPL,-700
FEBIPL,-700
MARIPL,-700
APRIPL,-700
MAYIPL,-700
JUNIPL,-700
JULIPL,-700
AUGIPL,-700
SEPIPL,-700
OCTIPL,-700
NOVIPL,-700
DECIPL,-700
JANIPN,-200
FEBIPN,-300
MARIPN,-300
APRIPN,-300
MAYIPN,-300
JUNIPN,-300
JULIPN,-300
AUGIPN,-300
SEPIPN,-300
OCTIPN,-200
NOVIPN,-200
DECIPN,-200
JANIPT,-500
FEBIPT,-500
MARIPT,-400
APRIPT,-400
MAYIPT,-400
JUNIPT,-400
JULIPT,-400
AUGIPT,-400
SEPIPT,-400
OCTIPT,-400
NOVIPT,-500
DECIPT,-500
JANIQM,800
FEBIQM,800
MARIQM,800
APRIQM,800
MAYIQM,800
JUNIQM,800
JULIQM,800
AUGIQM,800
SEPIQM,800
OCTIQM,800
NOVIQM,800
DECIQM,800
JANIQN,800
FEBIQN,800
MARIQN,800
APRIQN,800
MAYIQN,800
JUNIQN,800
JULIQN,800
AUGIQN,800
SEPIQN,800
OCTIQN,800
NOVIQN,800
DECIQN,800
JANIQQ,-300
FEBIQQ,-300
MARIQQ,-300
APRIQQ,-300
MAYIQQ,-300
JUNIQQ,-300
JULIQQ,-300
AUGIQQ,-300
SEPIQQ,-300
OCTIQQ,-300
NOVIQQ,-300
DECIQQ,-300
JANIQT,-500
FEBIQT,-500
MARIQT,-500
APRIQT,-500
MAYIQT,-500
JUNIQT,-500
JULIQT,-500
AUGIQT,-500
SEPIQT,-500
OCTIQT,-500
NOVIQT,-500
DECIQT,-500
JANIRA,1100
FEBIRA,1100
MARIRA,1100
APRIRA,1100
MAYIRA,1100
JUNIRA,1100
JULIRA,1100
AUGIRA,1100
SEPIRA,1100
OCTIRA,1100
NOVIRA,1100
DECIRA,1100
JANIRC,-800
FEBIRC,-800
MARIRC,-800
APRIRC,-800
MAYIRC,-800
JUNIRC,-800
JULIRC,-800
AUGIRC,-800
SEPIRC,-800
OCTIRC,-800
NOVIRC,-800
DECIRC,-800
JANIRG,1000
FEBIRG,1000
MARIRG,1000
APRIRG,1000
MAYIRG,1000
JUNIRG,1000
JULIRG,1000
AUGIRG,1000
SEPIRG,1000
OCTIRG,1000
NOVIRG,1000
DECIRG,1000
JANIRI,300
FEBIRI,300
MARIRI,300
APRIRI,300
MAYIRI,300
JUNIRI,300
JULIRI,300
AUGIRI,300
SEPIRI,300
OCTIRI,300
NOVIRI,300
DECIRI,300
JANIRJ,-300
FEBIRJ,-300
MARIRJ,-300
APRIRJ,-300
MAYIRJ,-300
JUNIRJ,-300
JULIRJ,-300
AUGIRJ,-300
SEPIRJ,-300
OCTIRJ,-300
NOVIRJ,-300
DECIRJ,-300
JANIRK,-500
FEBIRK,-500
MARIRK,-500
APRIRK,-500
MAYIRK,-500
JUNIRK,-500
JULIRK,-500
AUGIRK,-500
SEPIRK,-500
OCTIRK,-500
NOVIRK,-500
DECIRK,-500
JANIRM,500
FEBIRM,500
MARIRM,500
APRIRM,500
MAYIRM,500
JUNIRM,500
JULIRM,500
AUGIRM,500
SEPIRM,500
OCTIRM,500
NOVIRM,500
DECIRM,500
JANIRP,200
FEBIRP,200
MARIRP,200
APRIRP,200
MAYIRP,200
JUNIRP,200
JULIRP,200
AUGIRP,200
SEPIRP,200
OCTIRP,200
NOVIRP,200
DECIRP,200
JANIRZ,-400
FEBIRZ,-400
MARIRZ,-400
APRIRZ,-400
MAYIRZ,-400
JUNIRZ,-400
JULIRZ,-400
AUGIRZ,-400
SEPIRZ,-400
OCTIRZ,-400
NOVIRZ,-400
DECIRZ,-400
JANISA,1000
FEBISA,1000
MARISA,1000
APRISA,1000
MAYISA,1000
JUNISA,1000
JULISA,1000
AUGISA,1000
SEPISA,1000
OCTISA,1000
NOVISA,1000
DECISA,1000
JANISB,500
FEBISB,500
MARISB,500
APRISB,500
MAYISB,500
JUNISB,500
JULISB,500
AUGISB,500
SEPISB,500
OCTISB,500
NOVISB,500
DECISB,500
JANISC,100
FEBISC,100
MARISC,100
APRISC,100
MAYISC,100
JUNISC,100
JULISC,100
AUGISC,100
SEPISC,100
OCTISC,100
NOVISC,100
DECISC,100
JANISE,200
FEBISE,200
MARISE,200
APRISE,300
MAYISE,300
JUNISE,300
JULISE,300
AUGISE,300
SEPISE,300
OCTISE,300
NOVISE,200
DECISE,200
JANISG,900
FEBISG,900
MARISG,900
APRISG,900
MAYISG,900
JUNISG,900
JULISG,900
AUGISG,900
SEPISG,900
OCTISG,900
NOVISG,900
DECISG,900
JANISK,530
FEBISK,530
MARISK,530
APRISK,530
MAYISK,530
JUNISK,530
JULISK,530
AUGISK,530
SEPISK,530
OCTISK,530
NOVISK,530
DECISK,530
JANISN,-600
FEBISN,-600
MARISN,-500
APRISN,-500
MAYISN,-500
JUNISN,-500
JULISN,-500
AUGISN,-500
SEPISN,-500
OCTISN,-500
NOVISN,-600
DECISN,-600
JANISO,-500
FEBISO,-500
MARISO,-500
APRISO,-400
MAYISO,-400
JUNISO,-400
JULISO,-400
AUGISO,-400
SEPISO,-400
OCTISO,-400
NOVISO,-500
DECISO,-500
JANISP,-500
FEBISP,-500
MARISP,-400
APRISP,-400
MAYISP,-400
JUNISP,-400
JULISP,-400
AUGISP,-400
SEPISP,-400
OCTISP,-400
NOVISP,-500
DECISP,-500
JANIST,200
FEBIST,200
MARIST,200
APRIST,300
MAYIST,300
JUNIST,300
JULIST,300
AUGIST,300
SEPIST,300
OCTIST,300
NOVIST,200
DECIST,200
JANISU,300
FEBISU,300
MARISU,300
APRISU,300
MAYISU,300
JUNISU,300
JULISU,300
AUGISU,300
SEPISU,300
OCTISU,300
NOVISU,300
DECISU,300
JANITB,-300
FEBITB,-300
MARITB,-300
APRITB,-300
MAYITB,-300
JUNITB,-300
JULITB,-300
AUGITB,-300
SEPITB,-300
OCTITB,-300
NOVITB,-300
DECITB,-300
JANITH,-500
FEBITH,-500
MARITH,-400
APRITH,-400
MAYITH,-400
JUNITH,-400
JULITH,-400
AUGITH,-400
SEPITH,-400
OCTITH,-400
NOVITH,-500
DECITH,-500
JANITK,1000
FEBITK,1000
MARITK,1000
APRITK,1000
MAYITK,1000
JUNITK,1000
JULITK,1000
AUGITK,1000
SEPITK,1000
OCTITK,1000
NOVITK,1000
DECITK,1000
JANITM,900
FEBITM,900
MARITM,900
APRITM,900
MAYITM,900
JUNITM,900
JULITM,900
AUGITM,900
SEPITM,900
OCTITM,900
NOVITM,900
DECITM,900
JANITO,-1000
FEBITO,-1000
MARITO,-1000
APRITO,-1000
MAYITO,-1000
JUNITO,-1000
JULITO,-1000
AUGITO,-1000
SEPITO,-1000
OCTITO,-1000
NOVITO,-1000
DECITO,-1000
JANITU,1000
FEBITU,1000
MARITU,1000
APRITU,1000
MAYITU,1000
JUNITU,1000
JULITU,1000
AUGITU,1000
SEPITU,1000
OCTITU,1000
NOVITU,1000
DECITU,1000
JANIUE,-1100
FEBIUE,-1100
MARIUE,-1100
APRIUE,-1100
MAYIUE,-1100
JUNIUE,-1100
JULIUE,-1100
AUGIUE,-1100
SEPIUE,-1100
OCTIUE,-1100
NOVIUE,-1100
DECIUE,-1100
JANIUI,-300
FEBIUI,-300
MARIUI,-300
APRIUI,-300
MAYIUI,-200
JUNIUI,-200
JULIUI,-200
AUGIUI,-200
SEPIUI,-200
OCTIUI,-200
NOVIUI,-300
DECIUI,-300
JANIVC,1300
FEBIVC,1300
MARIVC,1300
APRIVC,1200
MAYIVC,1200
JUNIVC,1200
JULIVC,1200
AUGIVC,1200
SEPIVC,1200
OCTIVC,1300
NOVIVC,1300
DECIVC,1300
JANIVL,200
FEBIVL,200
MARIVL,200
APRIVL,300
MAYIVL,300
JUNIVL,300
JULIVL,300
AUGIVL,300
SEPIVL,300
OCTIVL,300
NOVIVL,200
DECIVL,200
JANIVR,1100
FEBIVR,1100
MARIVR,1100
APRIVR,1100
MAYIVR,1100
JUNIVR,1100
JULIVR,1100
AUGIVR,1100
SEPIVR,1100
OCTIVR,1100
NOVIVR,1100
DECIVR,1100
JANIWA,300
FEBIWA,300
MARIWA,300
APRIWA,300
MAYIWA,300
JUNIWA,300
JULIWA,300
AUGIWA,300
SEPIWA,300
OCTIWA,300
NOVIWA,300
DECIWA,300
JANIWD,-500
FEBIWD,-500
MARIWD,-500
APRIWD,-500
MAYIWD,-500
JUNIWD,-500
JULIWD,-500
AUGIWD,-500
SEPIWD,-500
OCTIWD,-500
NOVIWD,-500
DECIWD,-500
JANIWJ,900
FEBIWJ,900
MARIWJ,900
APRIWJ,900
MAYIWJ,900
JUNIWJ,900
JULIWJ,900
AUGIWJ,900
SEPIWJ,900
OCTIWJ,900
NOVIWJ,900
DECIWJ,900
JANIWK,900
FEBIWK,900
MARIWK,900
APRIWK,900
MAYIWK,900
JUNIWK,900
JULIWK,900
AUGIWK,900
SEPIWK,900
OCTIWK,900
NOVIWK,900
DECIWK,900
MARIWO,900
APRIWO,900
JANIXA,530
FEBIXA,530
MARIXA,530
APRIXA,530
MAYIXA,530
JUNIXA,530
JULIXA,530
AUGIXA,530
SEPIXA,530
OCTIXA,530
NOVIXA,530
DECIXA,530
JANIXB,530
FEBIXB,530
MARIXB,530
APRIXB,530
MAYIXB,530
JUNIXB,530
JULIXB,530
AUGIXB,530
SEPIXB,530
OCTIXB,530
NOVIXB,530
DECIXB,530
JANIXC,530
FEBIXC,530
MARIXC,530
APRIXC,530
MAYIXC,530
JUNIXC,530
JULIXC,530
AUGIXC,530
SEPIXC,530
OCTIXC,530
NOVIXC,530
DECIXC,530
JANIXD,530
FEBIXD,530
MARIXD,530
APRIXD,530
MAYIXD,530
JUNIXD,530
JULIXD,530
AUGIXD,530
SEPIXD,530
OCTIXD,530
NOVIXD,530
DECIXD,530
JANIXE,530
FEBIXE,530
MARIXE,530
APRIXE,530
MAYIXE,530
JUNIXE,530
JULIXE,530
AUGIXE,530
SEPIXE,530
OCTIXE,530
NOVIXE,530
DECIXE,530
JANIXG,530
FEBIXG,530
MARIXG,530
APRIXG,530
MAYIXG,530
JUNIXG,530
JULIXG,530
AUGIXG,530
SEPIXG,530
OCTIXG,530
NOVIXG,530
DECIXG,530
JANIXI,530
FEBIXI,530
MARIXI,530
APRIXI,530
MAYIXI,530
JUNIXI,530
JULIXI,530
AUGIXI,530
SEPIXI,530
OCTIXI,530
NOVIXI,530
DECIXI,530
JANIXJ,530
FEBIXJ,530
MARIXJ,530
APRIXJ,530
MAYIXJ,530
JUNIXJ,530
JULIXJ,530
AUGIXJ,530
SEPIXJ,530
OCTIXJ,530
NOVIXJ,530
DECIXJ,530
JANIXL,530
FEBIXL,530
MARIXL,530
APRIXL,530
MAYIXL,530
JUNIXL,530
JULIXL,530
AUGIXL,530
SEPIXL,530
OCTIXL,530
NOVIXL,530
DECIXL,530
JANIXM,530
FEBIXM,530
MARIXM,530
APRIXM,530
MAYIXM,530
JUNIXM,530
JULIXM,530
AUGIXM,530
SEPIXM,530
OCTIXM,530
NOVIXM,530
DECIXM,530
JANIXP,530
FEBIXP,530
MARIXP,530
APRIXP,530
MAYIXP,530
JUNIXP,530
JULIXP,530
AUGIXP,530
SEPIXP,530
OCTIXP,530
NOVIXP,530
DECIXP,530
JANIXR,530
FEBIXR,530
MARIXR,530
APRIXR,530
MAYIXR,530
JUNIXR,530
JULIXR,530
AUGIXR,530
SEPIXR,530
OCTIXR,530
NOVIXR,530
DECIXR,530
JANIXS,530
FEBIXS,530
MARIXS,530
APRIXS,530
MAYIXS,530
JUNIXS,530
JULIXS,530
AUGIXS,530
SEPIXS,530
OCTIXS,530
NOVIXS,530
DECIXS,530
JANIXU,530
FEBIXU,530
MARIXU,530
APRIXU,530
MAYIXU,530
JUNIXU,530
JULIXU,530
AUGIXU,530
SEPIXU,530
OCTIXU,530
NOVIXU,530
DECIXU,530
JANIXW,530
FEBIXW,530
MARIXW,530
APRIXW,530
MAYIXW,530
JUNIXW,530
JULIXW,530
AUGIXW,530
SEPIXW,530
OCTIXW,530
NOVIXW,530
DECIXW,530
JANIXY,530
FEBIXY,530
MARIXY,530
APRIXY,530
MAYIXY,530
JUNIXY,530
JULIXY,530
AUGIXY,530
SEPIXY,530
OCTIXY,530
NOVIXY,530
DECIXY,530
JANIXZ,530
FEBIXZ,530
MARIXZ,530
APRIXZ,530
MAYIXZ,530
JUNIXZ,530
JULIXZ,530
AUGIXZ,530
SEPIXZ,530
OCTIXZ,530
NOVIXZ,530
DECIXZ,530
JANIYK,-800
FEBIYK,-800
MARIYK,-700
APRIYK,-700
MAYIYK,-700
JUNIYK,-700
JULIYK,-700
AUGIYK,-700
SEPIYK,-700
OCTIYK,-700
NOVIYK,-800
DECIYK,-800
JANIZA,-200
FEBIZA,-300
MARIZA,-300
APRIZA,-300
MAYIZA,-300
JUNIZA,-300
JULIZA,-300
AUGIZA,-300
SEPIZA,-300
OCTIZA,-200
NOVIZA,-200
DECIZA,-200
JANIZO,900
FEBIZO,900
MARIZO,900
APRIZO,900
MAYIZO,900
JUNIZO,900
JULIZO,900
AUGIZO,900
SEPIZO,900
OCTIZO,900
NOVIZO,900
DECIZO,900
JANJAA,430
FEBJAA,430
MARJAA,430
APRJAA,430
MAYJAA,430
JUNJAA,430
JULJAA,430
AUGJAA,430
SEPJAA,430
OCTJAA,430
NOVJAA,430
DECJAA,430
JANJAC,-700
FEBJAC,-700
MARJAC,-600
APRJAC,-600
MAYJAC,-600
JUNJAC,-600
JULJAC,-600
AUGJAC,-600
SEPJAC,-600
OCTJAC,-600
NOVJAC,-700
DECJAC,-700
JANJAF,600
FEBJAF,600
MARJAF,600
APRJAF,600
MAYJAF,600
JUNJAF,600
JULJAF,600
AUGJAF,600
SEPJAF,600
OCTJAF,600
NOVJAF,600
DECJAF,600
JANJAG,500
FEBJAG,500
MARJAG,500
